actual_rows,candidate_allocation,candidate_construction,candidate_count,candidate_family,candidate_seed_root,collection_reward_mode,config_sha256,config_tag,discretization_id,environment,episode_count,equation_version,evaluation_artifact_dir,expose_rk,filter,fit_budget_id,fit_cache_hit_required,fit_cache_policy,fit_cell,fit_manifest_index,fit_receipt_path,index,method,method_impl_version,new_candidate_fits,num_actions,observation_protocol,overshoot_rows,planner,population,prior,recoverable,regime_path_count,regime_persistence_grid,regularization_variant,return_blinding,reusable_candidate_references,reward_mode,reward_role,run_scope,run_stage,runtime_digest_reference,sigma_obs,target_rows,collapse_penalty,reward_definition,evaluation_seeds,evaluation_episodes,episodes_per_evaluation_seed,evaluation_horizon,planner_horizon,planner_discount,evaluation_discount,initial_state_definition,authoritative_dataset_sha256,authoritative_public_file_sha256,authoritative_private_file_sha256,authoritative_registry_sha256,matched_general_indices,collection_seed,source_p5_resolved_row,source_p5_resolved_row_sha256,environment_randomness,source_preserved_manifest_index
4000,ricker:8,ricker_only_episode_bootstrap_map_1full_7bootstrap_v1,8,ricker,51116,safe,10a064344e07cac16a7b2d5bd717bdce109c8970148de4295d6ff3532297fa68,plus_three_species_matched_p10_v1,registered_b41_c9_o41,allee,160,adapted_mechanistic_v2,evaluation/regime_hidden/crab_eating_fox/allee/sigma_0p1/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/faithful_artifacts,hidden,faithful_internal,registered_s8_i100_m16,True,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/crab_eating_fox/allee/sigma_0p1,reused,fit_receipts/regime_hidden/reward_safe/crab_eating_fox/allee/sigma_0p1/plus_adapted_ricker_only_pbvi/fit_receipt.json,10,plus_adapted_ricker_only_pbvi,plus_adapted_ricker_only_pbvi_v1,0,11,lognormal_conditional_mean_v1,0,pbvi,Crab-eating fox,uniform,True,not_applicable,not_applicable,none_structural_v1,summary_json_and_return_fields_sealed_until_acceptance,8,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,7628816c85a39d49373892a0e72d1751de2f0a32dd003b93a54ca1f3e151982c,0.1,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,03c94a3591060c072c613cf5ce36e8c966cc310f8afd397dc38b16f19e7122e9,9c61c13b1839513e1af5a3aaa4fab7a49e71b3717451ffa744e5b3370df455ce,33d64a238b5fda33e288bbbd92bc76d69d60db514ceee2eb792fc82ec02ea0ce,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,168;169;170;171,116,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/production/evaluation/regime_hidden/crab_eating_fox/allee/sigma_0p1/ricker_only_8_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json,04359b5d5499bf5af9763f9ac4c655e585a7dffe5aba5879a459295a7d3b65a3,,
4000,ricker:8,ricker_only_episode_bootstrap_map_1full_7bootstrap_v1,8,ricker,51116,safe,10a064344e07cac16a7b2d5bd717bdce109c8970148de4295d6ff3532297fa68,plus_three_species_matched_p10_v1,registered_b41_c9_o41,allee,160,adapted_mechanistic_v2,evaluation/regime_hidden/crab_eating_fox/allee/sigma_0p2/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/faithful_artifacts,hidden,faithful_internal,registered_s8_i100_m16,True,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/crab_eating_fox/allee/sigma_0p2,reused,fit_receipts/regime_hidden/reward_safe/crab_eating_fox/allee/sigma_0p2/plus_adapted_ricker_only_pbvi/fit_receipt.json,11,plus_adapted_ricker_only_pbvi,plus_adapted_ricker_only_pbvi_v1,0,11,lognormal_conditional_mean_v1,0,pbvi,Crab-eating fox,uniform,True,not_applicable,not_applicable,none_structural_v1,summary_json_and_return_fields_sealed_until_acceptance,8,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,7628816c85a39d49373892a0e72d1751de2f0a32dd003b93a54ca1f3e151982c,0.2,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,688d580f1e47a61dcad9b8a6cb96f1d62835bfbd0b835554cf31c8ab8bdd0c13,7d1b2fc8a1949dda6f53f39eff1dbfe220719d0cbad9f8956ab7ca2d08e87e19,4149e293d70a59b000a3b947ce663fb3de282fb404cea857f02be00718a467e5,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,172;173;174;175,116,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/production/evaluation/regime_hidden/crab_eating_fox/allee/sigma_0p2/ricker_only_8_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json,e5c5f7d631330fb5f24c59299639df1f346d623534f2e9c0e4289bc620413f35,,
4000,ricker:8,ricker_only_episode_bootstrap_map_1full_7bootstrap_v1,8,ricker,51116,safe,10a064344e07cac16a7b2d5bd717bdce109c8970148de4295d6ff3532297fa68,plus_three_species_matched_p10_v1,registered_b41_c9_o41,theta,160,adapted_mechanistic_v2,evaluation/regime_hidden/crab_eating_fox/theta/sigma_0p1/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/faithful_artifacts,hidden,faithful_internal,registered_s8_i100_m16,True,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/crab_eating_fox/theta/sigma_0p1,reused,fit_receipts/regime_hidden/reward_safe/crab_eating_fox/theta/sigma_0p1/plus_adapted_ricker_only_pbvi/fit_receipt.json,12,plus_adapted_ricker_only_pbvi,plus_adapted_ricker_only_pbvi_v1,0,11,lognormal_conditional_mean_v1,0,pbvi,Crab-eating fox,uniform,True,not_applicable,not_applicable,none_structural_v1,summary_json_and_return_fields_sealed_until_acceptance,8,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,7628816c85a39d49373892a0e72d1751de2f0a32dd003b93a54ca1f3e151982c,0.1,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,b198aa7a5d3989a66be4a1fc8b4b299a0552fe287b6d2e192eb237e10f34bbc7,c31fc43f6e597c1b448bd66c00e76047d84abdb1b8b010f0783bbe9a69fc5b90,d218555eb0241630795bc51dbac9124da6873941889fa879d2304a1ddcbacaed,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,176;177;178;179,116,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/option_a_three_species_safe_completion_20260723_v1/plus_alignment/evaluation/regime_hidden/crab_eating_fox/theta/sigma_0p1/ricker_only_8_exact_general_dataset_alignment_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json,55802539f030de203959cb599b251e9aecd27b82180eac0a41c3ced8a5d5b2d2,frozen_evaluator_seeded_by_registered_evaluation_seeds,68
4000,ricker:8,ricker_only_episode_bootstrap_map_1full_7bootstrap_v1,8,ricker,51116,safe,10a064344e07cac16a7b2d5bd717bdce109c8970148de4295d6ff3532297fa68,plus_three_species_matched_p10_v1,registered_b41_c9_o41,theta,160,adapted_mechanistic_v2,evaluation/regime_hidden/crab_eating_fox/theta/sigma_0p2/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/faithful_artifacts,hidden,faithful_internal,registered_s8_i100_m16,True,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/crab_eating_fox/theta/sigma_0p2,reused,fit_receipts/regime_hidden/reward_safe/crab_eating_fox/theta/sigma_0p2/plus_adapted_ricker_only_pbvi/fit_receipt.json,13,plus_adapted_ricker_only_pbvi,plus_adapted_ricker_only_pbvi_v1,0,11,lognormal_conditional_mean_v1,0,pbvi,Crab-eating fox,uniform,True,not_applicable,not_applicable,none_structural_v1,summary_json_and_return_fields_sealed_until_acceptance,8,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,7628816c85a39d49373892a0e72d1751de2f0a32dd003b93a54ca1f3e151982c,0.2,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,684748d9f018313651ee689c7bc41cabcd6d8cf1cbc2b253646bef84b3937c20,173ff154b5f0fba5c32c3c91480dde488ad2fef4feb09dae6cfc1bbbe269938e,2f9c13a0b4e6bada592bb2e9fbb3db051ce3566bb7e43f03c527cb8114692bfe,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,180;181;182;183,116,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/option_a_three_species_safe_completion_20260723_v1/plus_alignment/evaluation/regime_hidden/crab_eating_fox/theta/sigma_0p2/ricker_only_8_exact_general_dataset_alignment_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json,ea3b2026f2b37a12ab1cfe281acc3ece3a3eecb33c7a9d1ac4c53025a80c317e,frozen_evaluator_seeded_by_registered_evaluation_seeds,69
4000,ricker:8,ricker_only_episode_bootstrap_map_1full_7bootstrap_v1,8,ricker,51116,safe,10a064344e07cac16a7b2d5bd717bdce109c8970148de4295d6ff3532297fa68,plus_three_species_matched_p10_v1,registered_b41_c9_o41,regime,160,adapted_mechanistic_v2,evaluation/regime_hidden/crab_eating_fox/regime/sigma_0p1/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/faithful_artifacts,hidden,faithful_internal,registered_s8_i100_m16,True,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/crab_eating_fox/regime/sigma_0p1,reused,fit_receipts/regime_hidden/reward_safe/crab_eating_fox/regime/sigma_0p1/plus_adapted_ricker_only_pbvi/fit_receipt.json,14,plus_adapted_ricker_only_pbvi,plus_adapted_ricker_only_pbvi_v1,0,11,lognormal_conditional_mean_v1,0,pbvi,Crab-eating fox,uniform,True,not_applicable,not_applicable,none_structural_v1,summary_json_and_return_fields_sealed_until_acceptance,8,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,7628816c85a39d49373892a0e72d1751de2f0a32dd003b93a54ca1f3e151982c,0.1,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,b94dc4d7556acdfa3abc8c2b4ee21d7dfdedff30a95fcf8e587cb73e7deb26b3,9c46bd6d9c169ebdd67809bad29ce8bfa74f81f3a30e21ff757623e19a1ecaa6,d6d52fc2221b14d9b38ec789fb098daad998654d7e8debfeec1005647f14cb02,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,184;185;186;187,116,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/production/evaluation/regime_hidden/crab_eating_fox/regime/sigma_0p1/ricker_only_8_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json,f25fd36cb22a0d1462c1a9c03bd9fa32fa6ea6ce5d0f0359823bc2869d1e8f07,,
4000,ricker:8,ricker_only_episode_bootstrap_map_1full_7bootstrap_v1,8,ricker,51116,safe,10a064344e07cac16a7b2d5bd717bdce109c8970148de4295d6ff3532297fa68,plus_three_species_matched_p10_v1,registered_b41_c9_o41,regime,160,adapted_mechanistic_v2,evaluation/regime_hidden/crab_eating_fox/regime/sigma_0p2/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/faithful_artifacts,hidden,faithful_internal,registered_s8_i100_m16,True,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/crab_eating_fox/regime/sigma_0p2,reused,fit_receipts/regime_hidden/reward_safe/crab_eating_fox/regime/sigma_0p2/plus_adapted_ricker_only_pbvi/fit_receipt.json,15,plus_adapted_ricker_only_pbvi,plus_adapted_ricker_only_pbvi_v1,0,11,lognormal_conditional_mean_v1,0,pbvi,Crab-eating fox,uniform,True,not_applicable,not_applicable,none_structural_v1,summary_json_and_return_fields_sealed_until_acceptance,8,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,7628816c85a39d49373892a0e72d1751de2f0a32dd003b93a54ca1f3e151982c,0.2,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,f1ed95af136617037e389f96fffb99328be177e1a8c39bb1347f0a2c3eb8391a,5b27a75c0dbf85e4763d9b40f4c7b8431fc0162dba5fabb35582e1171010ea17,46a81f51b1e4ba75a8b5a98e70ca94649c0175c1d8ab61f9a3017af02653dc4e,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,188;189;190;191,116,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/production/evaluation/regime_hidden/crab_eating_fox/regime/sigma_0p2/ricker_only_8_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json,3baaec22dca797f4ff9897e9c67671d4e5cab91c6dc59c7370966a912308d1a3,,
4000,ricker:8,ricker_only_episode_bootstrap_map_1full_7bootstrap_v1,8,ricker,51116,safe,10a064344e07cac16a7b2d5bd717bdce109c8970148de4295d6ff3532297fa68,plus_three_species_matched_p10_v1,registered_b41_c9_o41,ricker,160,adapted_mechanistic_v2,evaluation/regime_hidden/egyptian_vulture/ricker/sigma_0p1/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/faithful_artifacts,hidden,faithful_internal,registered_s8_i100_m16,True,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/egyptian_vulture/ricker/sigma_0p1,reused,fit_receipts/regime_hidden/reward_safe/egyptian_vulture/ricker/sigma_0p1/plus_adapted_ricker_only_pbvi/fit_receipt.json,16,plus_adapted_ricker_only_pbvi,plus_adapted_ricker_only_pbvi_v1,0,11,lognormal_conditional_mean_v1,0,pbvi,Egyptian vulture,uniform,False,not_applicable,not_applicable,none_structural_v1,summary_json_and_return_fields_sealed_until_acceptance,8,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,7628816c85a39d49373892a0e72d1751de2f0a32dd003b93a54ca1f3e151982c,0.1,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,c69837c29e7e8b18835176d5c623b5a11f71095557ae0f148a73caf3609b9a58,c914a7b119397c01a14549d79815bcd0e092c9ebe1482988dd48654578e982ed,0bc07bf333463da3b46c41422559b9b8f52655ca5ced996cd6c44a87be2dc3fc,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,0;1;2;3,116,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/production/evaluation/regime_hidden/egyptian_vulture/ricker/sigma_0p1/ricker_only_8_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json,d4669f4224e0c7e65e407927cee8dbc50fea6d77c7044b5d82bb4151ccb40f48,,
4000,ricker:8,ricker_only_episode_bootstrap_map_1full_7bootstrap_v1,8,ricker,51116,safe,10a064344e07cac16a7b2d5bd717bdce109c8970148de4295d6ff3532297fa68,plus_three_species_matched_p10_v1,registered_b41_c9_o41,ricker,160,adapted_mechanistic_v2,evaluation/regime_hidden/egyptian_vulture/ricker/sigma_0p2/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/faithful_artifacts,hidden,faithful_internal,registered_s8_i100_m16,True,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/egyptian_vulture/ricker/sigma_0p2,reused,fit_receipts/regime_hidden/reward_safe/egyptian_vulture/ricker/sigma_0p2/plus_adapted_ricker_only_pbvi/fit_receipt.json,17,plus_adapted_ricker_only_pbvi,plus_adapted_ricker_only_pbvi_v1,0,11,lognormal_conditional_mean_v1,0,pbvi,Egyptian vulture,uniform,False,not_applicable,not_applicable,none_structural_v1,summary_json_and_return_fields_sealed_until_acceptance,8,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,7628816c85a39d49373892a0e72d1751de2f0a32dd003b93a54ca1f3e151982c,0.2,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,8b70bd2152e2926c53d35abd0d5ea1fa8eb665d9a4b2e57aa1e1ca02a4485523,910d37f230a26a242c08e2542b91c6894636ed60459593a5b33e22780440247d,1779739607aedc98660de04694b6456c529782e94aa98aebc82d597a00e18d96,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,4;5;6;7,116,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/production/evaluation/regime_hidden/egyptian_vulture/ricker/sigma_0p2/ricker_only_8_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json,73d22369ba04b00b7d3eb906240727b0d734343bd0384e03747e48915cba6580,,
4000,ricker:8,ricker_only_episode_bootstrap_map_1full_7bootstrap_v1,8,ricker,51116,safe,10a064344e07cac16a7b2d5bd717bdce109c8970148de4295d6ff3532297fa68,plus_three_species_matched_p10_v1,registered_b41_c9_o41,allee,160,adapted_mechanistic_v2,evaluation/regime_hidden/egyptian_vulture/allee/sigma_0p1/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/faithful_artifacts,hidden,faithful_internal,registered_s8_i100_m16,True,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/egyptian_vulture/allee/sigma_0p1,reused,fit_receipts/regime_hidden/reward_safe/egyptian_vulture/allee/sigma_0p1/plus_adapted_ricker_only_pbvi/fit_receipt.json,18,plus_adapted_ricker_only_pbvi,plus_adapted_ricker_only_pbvi_v1,0,11,lognormal_conditional_mean_v1,0,pbvi,Egyptian vulture,uniform,False,not_applicable,not_applicable,none_structural_v1,summary_json_and_return_fields_sealed_until_acceptance,8,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,7628816c85a39d49373892a0e72d1751de2f0a32dd003b93a54ca1f3e151982c,0.1,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,c69837c29e7e8b18835176d5c623b5a11f71095557ae0f148a73caf3609b9a58,c914a7b119397c01a14549d79815bcd0e092c9ebe1482988dd48654578e982ed,f39885ace9850e28dc78285e03e06bd2e972ea49fb4b317ad1e2d14b68b43021,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,8;9;10;11,116,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/production/evaluation/regime_hidden/egyptian_vulture/allee/sigma_0p1/ricker_only_8_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json,26f1c6df905c558803a97c088f91e5e6e8dd78adb7cb4ea91925c060c2b52fb6,,
4000,ricker:8,ricker_only_episode_bootstrap_map_1full_7bootstrap_v1,8,ricker,51116,safe,10a064344e07cac16a7b2d5bd717bdce109c8970148de4295d6ff3532297fa68,plus_three_species_matched_p10_v1,registered_b41_c9_o41,allee,160,adapted_mechanistic_v2,evaluation/regime_hidden/egyptian_vulture/allee/sigma_0p2/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/faithful_artifacts,hidden,faithful_internal,registered_s8_i100_m16,True,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/egyptian_vulture/allee/sigma_0p2,reused,fit_receipts/regime_hidden/reward_safe/egyptian_vulture/allee/sigma_0p2/plus_adapted_ricker_only_pbvi/fit_receipt.json,19,plus_adapted_ricker_only_pbvi,plus_adapted_ricker_only_pbvi_v1,0,11,lognormal_conditional_mean_v1,0,pbvi,Egyptian vulture,uniform,False,not_applicable,not_applicable,none_structural_v1,summary_json_and_return_fields_sealed_until_acceptance,8,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,7628816c85a39d49373892a0e72d1751de2f0a32dd003b93a54ca1f3e151982c,0.2,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,8b70bd2152e2926c53d35abd0d5ea1fa8eb665d9a4b2e57aa1e1ca02a4485523,910d37f230a26a242c08e2542b91c6894636ed60459593a5b33e22780440247d,723dbc35b8e979204303fe3e1713a0191ca4b1c4bc772538a9a661ddf5668823,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,12;13;14;15,116,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/production/evaluation/regime_hidden/egyptian_vulture/allee/sigma_0p2/ricker_only_8_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json,d10c5fdd46af5ecee46b66a2884b910d2350b8529321dd46b45101ae386fb827,,
4000,ricker:8,ricker_only_episode_bootstrap_map_1full_7bootstrap_v1,8,ricker,51116,safe,10a064344e07cac16a7b2d5bd717bdce109c8970148de4295d6ff3532297fa68,plus_three_species_matched_p10_v1,registered_b41_c9_o41,theta,160,adapted_mechanistic_v2,evaluation/regime_hidden/egyptian_vulture/theta/sigma_0p1/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/faithful_artifacts,hidden,faithful_internal,registered_s8_i100_m16,True,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/egyptian_vulture/theta/sigma_0p1,reused,fit_receipts/regime_hidden/reward_safe/egyptian_vulture/theta/sigma_0p1/plus_adapted_ricker_only_pbvi/fit_receipt.json,20,plus_adapted_ricker_only_pbvi,plus_adapted_ricker_only_pbvi_v1,0,11,lognormal_conditional_mean_v1,0,pbvi,Egyptian vulture,uniform,False,not_applicable,not_applicable,none_structural_v1,summary_json_and_return_fields_sealed_until_acceptance,8,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,7628816c85a39d49373892a0e72d1751de2f0a32dd003b93a54ca1f3e151982c,0.1,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,70192fdb200123d2cdc1ac8672bcf39367024e95b24b9560fc101caf5fcc3c32,6353441e82cf6a2e76d2eee54b00542170b5d8fcf3987a36321298d6ad9aaa5c,c185db3aed45c2564ced7a620dde9dc09c7df7ca34486adff8503a7052d3e582,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,16;17;18;19,116,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/production/evaluation/regime_hidden/egyptian_vulture/theta/sigma_0p1/ricker_only_8_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json,6134bdad96d586f138c7ee6b323a4915b561d7af22c2d318c8502ea42469dc74,,
4000,ricker:8,ricker_only_episode_bootstrap_map_1full_7bootstrap_v1,8,ricker,51116,safe,10a064344e07cac16a7b2d5bd717bdce109c8970148de4295d6ff3532297fa68,plus_three_species_matched_p10_v1,registered_b41_c9_o41,theta,160,adapted_mechanistic_v2,evaluation/regime_hidden/egyptian_vulture/theta/sigma_0p2/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/faithful_artifacts,hidden,faithful_internal,registered_s8_i100_m16,True,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/egyptian_vulture/theta/sigma_0p2,reused,fit_receipts/regime_hidden/reward_safe/egyptian_vulture/theta/sigma_0p2/plus_adapted_ricker_only_pbvi/fit_receipt.json,21,plus_adapted_ricker_only_pbvi,plus_adapted_ricker_only_pbvi_v1,0,11,lognormal_conditional_mean_v1,0,pbvi,Egyptian vulture,uniform,False,not_applicable,not_applicable,none_structural_v1,summary_json_and_return_fields_sealed_until_acceptance,8,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,7628816c85a39d49373892a0e72d1751de2f0a32dd003b93a54ca1f3e151982c,0.2,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,eaf5c82743bedaac1fa4a8d7cc2fee2439f3084f5e7137730ec5ef2dda82f71f,fba1c9bcbc98608a87fd9208d15721ed881daadcf7b870f4d8d7a4046ca393e1,2064737bc5f2bdfa4127893d09475d60cf20d391dc7cf741a99c8aea76fd45bf,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,20;21;22;23,116,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/ricker_only_plus_72_20260720/production/evaluation/regime_hidden/egyptian_vulture/theta/sigma_0p2/ricker_only_8_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json,a662fcd9b366c492140e8ef1dd30b5fb2495f07ddab8154661fabef5bb773f61,,
