action_channel_schema_hash,actual_rows,candidate_allocation,candidate_construction,candidate_count,collection_reward_mode,config_tag,cumulative_cpu_ceiling_hours,discretization_id,environment,episode_count,equation_version,expose_rk,filter,first_stage_cpu_ceiling_hours,fit_budget_id,fit_cache_hit_required,fit_cache_key_reference,fit_cache_policy,fit_cell,fit_manifest_index,fit_receipt_path,headline_sweep_authorized,index,method,method_impl_version,model_hash_reference,num_actions,observation_protocol,overshoot_rows,planner,population,prior,recoverable,regime_path_count,regime_persistence_grid,regularization_variant,requested_cpu_ceiling_hours,return_blinding,reward_mode,reward_role,run_scope,run_stage,sigma_obs,target_rows,collapse_penalty,reward_definition,evaluation_seeds,evaluation_episodes,episodes_per_evaluation_seed,evaluation_horizon,planner_horizon,planner_discount,evaluation_discount,initial_state_definition,new_candidate_fits,reusable_candidate_references,authoritative_dataset_sha256,authoritative_public_file_sha256,authoritative_private_file_sha256,authoritative_registry_sha256,matched_general_indices,collection_seed,runtime_digest_reference,config_sha256,source_p5_resolved_row,source_p5_resolved_row_sha256,environment_randomness,source_template_manifest_index
684b9a180413a733198e3d417721fab7e9083f4405a87e6a7200fcced267e354,4000,ricker_single_map,single_map_fit,1,safe,moor_three_species_matched_p10_v1,,registered_b41_c9_o41,allee,160,adapted_mechanistic_v2,hidden,faithful_internal,,registered_s8_i100_m16,True,fit_receipt_json.fit_cache_keys,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/crab_eating_fox/allee/sigma_0p1,reused,fit_receipts/regime_hidden/reward_safe/crab_eating_fox/allee/sigma_0p1/moor_adapted_ricker_misspec_pbvi/fit_receipt.json,False,10,moor_adapted_ricker_misspec_pbvi,moor_adapted_ricker_misspec_pbvi_v2,fit_receipt_json.parameter_hashes,11,lognormal_conditional_mean_v1,0,pbvi,Crab-eating fox,not_applicable,True,16,0.80;0.90;0.97,none_structural_v1,,summary_json_and_return_fields_sealed_until_acceptance,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,0.1,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,0,1,03c94a3591060c072c613cf5ce36e8c966cc310f8afd397dc38b16f19e7122e9,9c61c13b1839513e1af5a3aaa4fab7a49e71b3717451ffa744e5b3370df455ce,33d64a238b5fda33e288bbbd92bc76d69d60db514ceee2eb792fc82ec02ea0ce,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,168;169;170;171,116,f70ec7122263ec00da0a4950994dfe483ed29c71bc15e477007ca9ae0a6d2333,a3655a846d951439177da350ddf40ddc6d4962b42b317582dd29e72ca05323bd,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/option_a_three_species_safe_completion_20260723_v1/moor_crab/evaluation/regime_hidden/crab_eating_fox/allee/sigma_0p1/moor_crab_exact_general_dataset_v1/data_real/backend_numpy/regime_hidden/reward_safe/moor_adapted_ricker_misspec_pbvi/faithful_internal/manifest_row_resolved.json,3a938a62d48d1e5039cebc46eac9819e0442476cd39bc526a99800954e714009,frozen_evaluator_seeded_by_registered_evaluation_seeds,21
684b9a180413a733198e3d417721fab7e9083f4405a87e6a7200fcced267e354,4000,ricker_single_map,single_map_fit,1,safe,moor_three_species_matched_p10_v1,,registered_b41_c9_o41,allee,160,adapted_mechanistic_v2,hidden,faithful_internal,,registered_s8_i100_m16,True,fit_receipt_json.fit_cache_keys,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/crab_eating_fox/allee/sigma_0p2,reused,fit_receipts/regime_hidden/reward_safe/crab_eating_fox/allee/sigma_0p2/moor_adapted_ricker_misspec_pbvi/fit_receipt.json,False,11,moor_adapted_ricker_misspec_pbvi,moor_adapted_ricker_misspec_pbvi_v2,fit_receipt_json.parameter_hashes,11,lognormal_conditional_mean_v1,0,pbvi,Crab-eating fox,not_applicable,True,16,0.80;0.90;0.97,none_structural_v1,,summary_json_and_return_fields_sealed_until_acceptance,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,0.2,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,0,1,688d580f1e47a61dcad9b8a6cb96f1d62835bfbd0b835554cf31c8ab8bdd0c13,7d1b2fc8a1949dda6f53f39eff1dbfe220719d0cbad9f8956ab7ca2d08e87e19,4149e293d70a59b000a3b947ce663fb3de282fb404cea857f02be00718a467e5,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,172;173;174;175,116,f70ec7122263ec00da0a4950994dfe483ed29c71bc15e477007ca9ae0a6d2333,a3655a846d951439177da350ddf40ddc6d4962b42b317582dd29e72ca05323bd,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/option_a_three_species_safe_completion_20260723_v1/moor_crab/evaluation/regime_hidden/crab_eating_fox/allee/sigma_0p2/moor_crab_exact_general_dataset_v1/data_real/backend_numpy/regime_hidden/reward_safe/moor_adapted_ricker_misspec_pbvi/faithful_internal/manifest_row_resolved.json,562c44d2d31b980435604dcb1e924653f30340a581f2e0ee69eafdb4ca616579,frozen_evaluator_seeded_by_registered_evaluation_seeds,25
684b9a180413a733198e3d417721fab7e9083f4405a87e6a7200fcced267e354,4000,ricker_single_map,single_map_fit,1,safe,moor_three_species_matched_p10_v1,,registered_b41_c9_o41,theta,160,adapted_mechanistic_v2,hidden,faithful_internal,,registered_s8_i100_m16,True,fit_receipt_json.fit_cache_keys,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/crab_eating_fox/theta/sigma_0p1,reused,fit_receipts/regime_hidden/reward_safe/crab_eating_fox/theta/sigma_0p1/moor_adapted_ricker_misspec_pbvi/fit_receipt.json,False,12,moor_adapted_ricker_misspec_pbvi,moor_adapted_ricker_misspec_pbvi_v2,fit_receipt_json.parameter_hashes,11,lognormal_conditional_mean_v1,0,pbvi,Crab-eating fox,not_applicable,True,16,0.80;0.90;0.97,none_structural_v1,,summary_json_and_return_fields_sealed_until_acceptance,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,0.1,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,0,1,b198aa7a5d3989a66be4a1fc8b4b299a0552fe287b6d2e192eb237e10f34bbc7,c31fc43f6e597c1b448bd66c00e76047d84abdb1b8b010f0783bbe9a69fc5b90,d218555eb0241630795bc51dbac9124da6873941889fa879d2304a1ddcbacaed,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,176;177;178;179,116,f70ec7122263ec00da0a4950994dfe483ed29c71bc15e477007ca9ae0a6d2333,a3655a846d951439177da350ddf40ddc6d4962b42b317582dd29e72ca05323bd,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/option_a_three_species_safe_completion_20260723_v1/moor_crab/evaluation/regime_hidden/crab_eating_fox/theta/sigma_0p1/moor_crab_exact_general_dataset_v1/data_real/backend_numpy/regime_hidden/reward_safe/moor_adapted_ricker_misspec_pbvi/faithful_internal/manifest_row_resolved.json,8cf7ec75948ad9d3e35b21ce630dfeda90ad9577dbd314662b265918ef353bf3,frozen_evaluator_seeded_by_registered_evaluation_seeds,37
684b9a180413a733198e3d417721fab7e9083f4405a87e6a7200fcced267e354,4000,ricker_single_map,single_map_fit,1,safe,moor_three_species_matched_p10_v1,,registered_b41_c9_o41,theta,160,adapted_mechanistic_v2,hidden,faithful_internal,,registered_s8_i100_m16,True,fit_receipt_json.fit_cache_keys,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/crab_eating_fox/theta/sigma_0p2,reused,fit_receipts/regime_hidden/reward_safe/crab_eating_fox/theta/sigma_0p2/moor_adapted_ricker_misspec_pbvi/fit_receipt.json,False,13,moor_adapted_ricker_misspec_pbvi,moor_adapted_ricker_misspec_pbvi_v2,fit_receipt_json.parameter_hashes,11,lognormal_conditional_mean_v1,0,pbvi,Crab-eating fox,not_applicable,True,16,0.80;0.90;0.97,none_structural_v1,,summary_json_and_return_fields_sealed_until_acceptance,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,0.2,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,0,1,684748d9f018313651ee689c7bc41cabcd6d8cf1cbc2b253646bef84b3937c20,173ff154b5f0fba5c32c3c91480dde488ad2fef4feb09dae6cfc1bbbe269938e,2f9c13a0b4e6bada592bb2e9fbb3db051ce3566bb7e43f03c527cb8114692bfe,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,180;181;182;183,116,f70ec7122263ec00da0a4950994dfe483ed29c71bc15e477007ca9ae0a6d2333,a3655a846d951439177da350ddf40ddc6d4962b42b317582dd29e72ca05323bd,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/option_a_three_species_safe_completion_20260723_v1/moor_crab/evaluation/regime_hidden/crab_eating_fox/theta/sigma_0p2/moor_crab_exact_general_dataset_v1/data_real/backend_numpy/regime_hidden/reward_safe/moor_adapted_ricker_misspec_pbvi/faithful_internal/manifest_row_resolved.json,1d0c006ac92dffb86b1778abb09f51b0bec2c2e27d9c712746781ed4b52e531c,frozen_evaluator_seeded_by_registered_evaluation_seeds,41
684b9a180413a733198e3d417721fab7e9083f4405a87e6a7200fcced267e354,4000,ricker_single_map,single_map_fit,1,safe,moor_three_species_matched_p10_v1,,registered_b41_c9_o41,regime,160,adapted_mechanistic_v2,hidden,faithful_internal,,registered_s8_i100_m16,True,fit_receipt_json.fit_cache_keys,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/crab_eating_fox/regime/sigma_0p1,reused,fit_receipts/regime_hidden/reward_safe/crab_eating_fox/regime/sigma_0p1/moor_adapted_ricker_misspec_pbvi/fit_receipt.json,False,14,moor_adapted_ricker_misspec_pbvi,moor_adapted_ricker_misspec_pbvi_v2,fit_receipt_json.parameter_hashes,11,lognormal_conditional_mean_v1,0,pbvi,Crab-eating fox,not_applicable,True,16,0.80;0.90;0.97,none_structural_v1,,summary_json_and_return_fields_sealed_until_acceptance,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,0.1,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,0,1,b94dc4d7556acdfa3abc8c2b4ee21d7dfdedff30a95fcf8e587cb73e7deb26b3,9c46bd6d9c169ebdd67809bad29ce8bfa74f81f3a30e21ff757623e19a1ecaa6,d6d52fc2221b14d9b38ec789fb098daad998654d7e8debfeec1005647f14cb02,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,184;185;186;187,116,f70ec7122263ec00da0a4950994dfe483ed29c71bc15e477007ca9ae0a6d2333,a3655a846d951439177da350ddf40ddc6d4962b42b317582dd29e72ca05323bd,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/option_a_three_species_safe_completion_20260723_v1/moor_crab/evaluation/regime_hidden/crab_eating_fox/regime/sigma_0p1/moor_crab_exact_general_dataset_v1/data_real/backend_numpy/regime_hidden/reward_safe/moor_adapted_ricker_misspec_pbvi/faithful_internal/manifest_row_resolved.json,a9f3988f195ba34b05158947297f83782a3963dd713dd7f744a1889af8044738,frozen_evaluator_seeded_by_registered_evaluation_seeds,53
684b9a180413a733198e3d417721fab7e9083f4405a87e6a7200fcced267e354,4000,ricker_single_map,single_map_fit,1,safe,moor_three_species_matched_p10_v1,,registered_b41_c9_o41,regime,160,adapted_mechanistic_v2,hidden,faithful_internal,,registered_s8_i100_m16,True,fit_receipt_json.fit_cache_keys,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/crab_eating_fox/regime/sigma_0p2,reused,fit_receipts/regime_hidden/reward_safe/crab_eating_fox/regime/sigma_0p2/moor_adapted_ricker_misspec_pbvi/fit_receipt.json,False,15,moor_adapted_ricker_misspec_pbvi,moor_adapted_ricker_misspec_pbvi_v2,fit_receipt_json.parameter_hashes,11,lognormal_conditional_mean_v1,0,pbvi,Crab-eating fox,not_applicable,True,16,0.80;0.90;0.97,none_structural_v1,,summary_json_and_return_fields_sealed_until_acceptance,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,0.2,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,0,1,f1ed95af136617037e389f96fffb99328be177e1a8c39bb1347f0a2c3eb8391a,5b27a75c0dbf85e4763d9b40f4c7b8431fc0162dba5fabb35582e1171010ea17,46a81f51b1e4ba75a8b5a98e70ca94649c0175c1d8ab61f9a3017af02653dc4e,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,188;189;190;191,116,f70ec7122263ec00da0a4950994dfe483ed29c71bc15e477007ca9ae0a6d2333,a3655a846d951439177da350ddf40ddc6d4962b42b317582dd29e72ca05323bd,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/option_a_three_species_safe_completion_20260723_v1/moor_crab/evaluation/regime_hidden/crab_eating_fox/regime/sigma_0p2/moor_crab_exact_general_dataset_v1/data_real/backend_numpy/regime_hidden/reward_safe/moor_adapted_ricker_misspec_pbvi/faithful_internal/manifest_row_resolved.json,1bc9fa423b9fc3df8cfec1b00f2ab57b21e4dc8f619ce10ee4b02b5abe0afcaf,frozen_evaluator_seeded_by_registered_evaluation_seeds,57
684b9a180413a733198e3d417721fab7e9083f4405a87e6a7200fcced267e354,4000,ricker_single_map,single_map_fit,1,safe,moor_three_species_matched_p10_v1,,registered_b41_c9_o41,ricker,160,adapted_mechanistic_v2,hidden,faithful_internal,,registered_s8_i100_m16,True,fit_receipt_json.fit_cache_keys,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/egyptian_vulture/ricker/sigma_0p1,reused,fit_receipts/regime_hidden/reward_safe/egyptian_vulture/ricker/sigma_0p1/moor_adapted_ricker_misspec_pbvi/fit_receipt.json,False,16,moor_adapted_ricker_misspec_pbvi,moor_adapted_ricker_misspec_pbvi_v2,fit_receipt_json.parameter_hashes,11,lognormal_conditional_mean_v1,0,pbvi,Egyptian vulture,not_applicable,False,16,0.80;0.90;0.97,none_structural_v1,,summary_json_and_return_fields_sealed_until_acceptance,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,0.1,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,0,1,c69837c29e7e8b18835176d5c623b5a11f71095557ae0f148a73caf3609b9a58,c914a7b119397c01a14549d79815bcd0e092c9ebe1482988dd48654578e982ed,0bc07bf333463da3b46c41422559b9b8f52655ca5ced996cd6c44a87be2dc3fc,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,0;1;2;3,116,f70ec7122263ec00da0a4950994dfe483ed29c71bc15e477007ca9ae0a6d2333,a3655a846d951439177da350ddf40ddc6d4962b42b317582dd29e72ca05323bd,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_32cell_diagnostic_pending/evaluation/regime_hidden/egyptian_vulture/ricker/sigma_0p1/data_real/backend_numpy/regime_hidden/reward_safe/moor_adapted_ricker_misspec_pbvi/faithful_internal/manifest_row_resolved.json,e536f7584db0d4d8f14718bbe87d389d900ef2ef0f6a32ccd26f560d55dc273d,,
684b9a180413a733198e3d417721fab7e9083f4405a87e6a7200fcced267e354,4000,ricker_single_map,single_map_fit,1,safe,moor_three_species_matched_p10_v1,,registered_b41_c9_o41,ricker,160,adapted_mechanistic_v2,hidden,faithful_internal,,registered_s8_i100_m16,True,fit_receipt_json.fit_cache_keys,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/egyptian_vulture/ricker/sigma_0p2,reused,fit_receipts/regime_hidden/reward_safe/egyptian_vulture/ricker/sigma_0p2/moor_adapted_ricker_misspec_pbvi/fit_receipt.json,False,17,moor_adapted_ricker_misspec_pbvi,moor_adapted_ricker_misspec_pbvi_v2,fit_receipt_json.parameter_hashes,11,lognormal_conditional_mean_v1,0,pbvi,Egyptian vulture,not_applicable,False,16,0.80;0.90;0.97,none_structural_v1,,summary_json_and_return_fields_sealed_until_acceptance,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,0.2,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,0,1,8b70bd2152e2926c53d35abd0d5ea1fa8eb665d9a4b2e57aa1e1ca02a4485523,910d37f230a26a242c08e2542b91c6894636ed60459593a5b33e22780440247d,1779739607aedc98660de04694b6456c529782e94aa98aebc82d597a00e18d96,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,4;5;6;7,116,f70ec7122263ec00da0a4950994dfe483ed29c71bc15e477007ca9ae0a6d2333,a3655a846d951439177da350ddf40ddc6d4962b42b317582dd29e72ca05323bd,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_32cell_diagnostic_pending/evaluation/regime_hidden/egyptian_vulture/ricker/sigma_0p2/data_real/backend_numpy/regime_hidden/reward_safe/moor_adapted_ricker_misspec_pbvi/faithful_internal/manifest_row_resolved.json,33185631fad426c3368b0f941f39ce10ebc7851fcb1466a49b40bb9c479e6b6f,,
684b9a180413a733198e3d417721fab7e9083f4405a87e6a7200fcced267e354,4000,ricker_single_map,single_map_fit,1,safe,moor_three_species_matched_p10_v1,,registered_b41_c9_o41,allee,160,adapted_mechanistic_v2,hidden,faithful_internal,,registered_s8_i100_m16,True,fit_receipt_json.fit_cache_keys,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/egyptian_vulture/allee/sigma_0p1,reused,fit_receipts/regime_hidden/reward_safe/egyptian_vulture/allee/sigma_0p1/moor_adapted_ricker_misspec_pbvi/fit_receipt.json,False,18,moor_adapted_ricker_misspec_pbvi,moor_adapted_ricker_misspec_pbvi_v2,fit_receipt_json.parameter_hashes,11,lognormal_conditional_mean_v1,0,pbvi,Egyptian vulture,not_applicable,False,16,0.80;0.90;0.97,none_structural_v1,,summary_json_and_return_fields_sealed_until_acceptance,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,0.1,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,0,1,c69837c29e7e8b18835176d5c623b5a11f71095557ae0f148a73caf3609b9a58,c914a7b119397c01a14549d79815bcd0e092c9ebe1482988dd48654578e982ed,f39885ace9850e28dc78285e03e06bd2e972ea49fb4b317ad1e2d14b68b43021,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,8;9;10;11,116,f70ec7122263ec00da0a4950994dfe483ed29c71bc15e477007ca9ae0a6d2333,a3655a846d951439177da350ddf40ddc6d4962b42b317582dd29e72ca05323bd,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_32cell_diagnostic_pending/evaluation/regime_hidden/egyptian_vulture/allee/sigma_0p1/data_real/backend_numpy/regime_hidden/reward_safe/moor_adapted_ricker_misspec_pbvi/faithful_internal/manifest_row_resolved.json,2afe3bb6f1908c8917e527e26ef8cbebea1878f67c36704cb154b6e1aa0bfea4,,
684b9a180413a733198e3d417721fab7e9083f4405a87e6a7200fcced267e354,4000,ricker_single_map,single_map_fit,1,safe,moor_three_species_matched_p10_v1,,registered_b41_c9_o41,allee,160,adapted_mechanistic_v2,hidden,faithful_internal,,registered_s8_i100_m16,True,fit_receipt_json.fit_cache_keys,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/egyptian_vulture/allee/sigma_0p2,reused,fit_receipts/regime_hidden/reward_safe/egyptian_vulture/allee/sigma_0p2/moor_adapted_ricker_misspec_pbvi/fit_receipt.json,False,19,moor_adapted_ricker_misspec_pbvi,moor_adapted_ricker_misspec_pbvi_v2,fit_receipt_json.parameter_hashes,11,lognormal_conditional_mean_v1,0,pbvi,Egyptian vulture,not_applicable,False,16,0.80;0.90;0.97,none_structural_v1,,summary_json_and_return_fields_sealed_until_acceptance,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,0.2,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,0,1,8b70bd2152e2926c53d35abd0d5ea1fa8eb665d9a4b2e57aa1e1ca02a4485523,910d37f230a26a242c08e2542b91c6894636ed60459593a5b33e22780440247d,723dbc35b8e979204303fe3e1713a0191ca4b1c4bc772538a9a661ddf5668823,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,12;13;14;15,116,f70ec7122263ec00da0a4950994dfe483ed29c71bc15e477007ca9ae0a6d2333,a3655a846d951439177da350ddf40ddc6d4962b42b317582dd29e72ca05323bd,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_32cell_diagnostic_pending/evaluation/regime_hidden/egyptian_vulture/allee/sigma_0p2/data_real/backend_numpy/regime_hidden/reward_safe/moor_adapted_ricker_misspec_pbvi/faithful_internal/manifest_row_resolved.json,1d01677933051538ce38751908ca19738be5cea3bcfaf3670bab4416822e8859,,
684b9a180413a733198e3d417721fab7e9083f4405a87e6a7200fcced267e354,4000,ricker_single_map,single_map_fit,1,safe,moor_three_species_matched_p10_v1,,registered_b41_c9_o41,theta,160,adapted_mechanistic_v2,hidden,faithful_internal,,registered_s8_i100_m16,True,fit_receipt_json.fit_cache_keys,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/egyptian_vulture/theta/sigma_0p1,reused,fit_receipts/regime_hidden/reward_safe/egyptian_vulture/theta/sigma_0p1/moor_adapted_ricker_misspec_pbvi/fit_receipt.json,False,20,moor_adapted_ricker_misspec_pbvi,moor_adapted_ricker_misspec_pbvi_v2,fit_receipt_json.parameter_hashes,11,lognormal_conditional_mean_v1,0,pbvi,Egyptian vulture,not_applicable,False,16,0.80;0.90;0.97,none_structural_v1,,summary_json_and_return_fields_sealed_until_acceptance,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,0.1,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,0,1,70192fdb200123d2cdc1ac8672bcf39367024e95b24b9560fc101caf5fcc3c32,6353441e82cf6a2e76d2eee54b00542170b5d8fcf3987a36321298d6ad9aaa5c,c185db3aed45c2564ced7a620dde9dc09c7df7ca34486adff8503a7052d3e582,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,16;17;18;19,116,f70ec7122263ec00da0a4950994dfe483ed29c71bc15e477007ca9ae0a6d2333,a3655a846d951439177da350ddf40ddc6d4962b42b317582dd29e72ca05323bd,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_32cell_diagnostic_pending/evaluation/regime_hidden/egyptian_vulture/theta/sigma_0p1/data_real/backend_numpy/regime_hidden/reward_safe/moor_adapted_ricker_misspec_pbvi/faithful_internal/manifest_row_resolved.json,608ce6a708ee0e82fff696018c983eda40ba4426537e25705136af3d58441dd0,,
684b9a180413a733198e3d417721fab7e9083f4405a87e6a7200fcced267e354,4000,ricker_single_map,single_map_fit,1,safe,moor_three_species_matched_p10_v1,,registered_b41_c9_o41,theta,160,adapted_mechanistic_v2,hidden,faithful_internal,,registered_s8_i100_m16,True,fit_receipt_json.fit_cache_keys,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/egyptian_vulture/theta/sigma_0p2,reused,fit_receipts/regime_hidden/reward_safe/egyptian_vulture/theta/sigma_0p2/moor_adapted_ricker_misspec_pbvi/fit_receipt.json,False,21,moor_adapted_ricker_misspec_pbvi,moor_adapted_ricker_misspec_pbvi_v2,fit_receipt_json.parameter_hashes,11,lognormal_conditional_mean_v1,0,pbvi,Egyptian vulture,not_applicable,False,16,0.80;0.90;0.97,none_structural_v1,,summary_json_and_return_fields_sealed_until_acceptance,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,0.2,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,0,1,eaf5c82743bedaac1fa4a8d7cc2fee2439f3084f5e7137730ec5ef2dda82f71f,fba1c9bcbc98608a87fd9208d15721ed881daadcf7b870f4d8d7a4046ca393e1,2064737bc5f2bdfa4127893d09475d60cf20d391dc7cf741a99c8aea76fd45bf,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,20;21;22;23,116,f70ec7122263ec00da0a4950994dfe483ed29c71bc15e477007ca9ae0a6d2333,a3655a846d951439177da350ddf40ddc6d4962b42b317582dd29e72ca05323bd,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_32cell_diagnostic_pending/evaluation/regime_hidden/egyptian_vulture/theta/sigma_0p2/data_real/backend_numpy/regime_hidden/reward_safe/moor_adapted_ricker_misspec_pbvi/faithful_internal/manifest_row_resolved.json,ddc016b9aec04a0bb9b8cc0df7038807b23fd769f65c6f9ddf8d739d9064fb80,,
684b9a180413a733198e3d417721fab7e9083f4405a87e6a7200fcced267e354,4000,ricker_single_map,single_map_fit,1,safe,moor_three_species_matched_p10_v1,,registered_b41_c9_o41,regime,160,adapted_mechanistic_v2,hidden,faithful_internal,,registered_s8_i100_m16,True,fit_receipt_json.fit_cache_keys,verified_reward_independent_fit_reuse_v1,regime_hidden/reward_safe/egyptian_vulture/regime/sigma_0p1,reused,fit_receipts/regime_hidden/reward_safe/egyptian_vulture/regime/sigma_0p1/moor_adapted_ricker_misspec_pbvi/fit_receipt.json,False,22,moor_adapted_ricker_misspec_pbvi,moor_adapted_ricker_misspec_pbvi_v2,fit_receipt_json.parameter_hashes,11,lognormal_conditional_mean_v1,0,pbvi,Egyptian vulture,not_applicable,False,16,0.80;0.90;0.97,none_structural_v1,,summary_json_and_return_fields_sealed_until_acceptance,safe,planner_evaluator_only,three_species_ecological_p10_correction_v1,plan_evaluate,0.1,4000,10.0,general_rl_safe_p10_v1,7001;7051;7101;7151;7201,20,4,50,5,0.95,0.95,deterministic_population_N0,0,1,c69837c29e7e8b18835176d5c623b5a11f71095557ae0f148a73caf3609b9a58,c914a7b119397c01a14549d79815bcd0e092c9ebe1482988dd48654578e982ed,c0a6cbbdc23d009f0ce6fd7016b9431c6b73ce34fff23da95225bbb85e6ffb32,474d1a65d2e5ec28c741f5b7ac5691be891712e753ee6a9a6590337d62f5f0c4,24;25;26;27,116,f70ec7122263ec00da0a4950994dfe483ed29c71bc15e477007ca9ae0a6d2333,a3655a846d951439177da350ddf40ddc6d4962b42b317582dd29e72ca05323bd,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/adapted_32cell_diagnostic_pending/evaluation/regime_hidden/egyptian_vulture/regime/sigma_0p1/data_real/backend_numpy/regime_hidden/reward_safe/moor_adapted_ricker_misspec_pbvi/faithful_internal/manifest_row_resolved.json,676ad93c17e5052bfccda23fa56e35d54a302543e9df78b8ecce21e2cb2cfb27,,
